Latitude,Longitude,Income Level,Are gut feelings your go-to when making a big decision,Count
40.42587,-89.77928,"Less than $10,000",Reliance on First Impressions,1
40.4267,-88.52617,"$30,000 - $39,999",Openness to Revised Impressions,1
40.4267,-88.52617,"Less than $10,000",Openness to Revised Impressions,1
40.427182,-83.352079,"$50,000 - $59,999",Openness to Revised Impressions,1
40.429731,-74.106535,"Less than $10,000",Reliance on First Impressions,1
40.430006,-74.417344,"$10,000 - $19,999",Reliance on First Impressions,2
40.430006,-74.417344,"Less than $10,000",Openness to Revised Impressions,1
40.43021,-115.30727,"Less than $10,000",Reliance on First Impressions,1
40.431201,-91.685103,"Less than $10,000",Openness to Revised Impressions,1
40.431634,-84.983015,"$20,000 - $29,999",Openness to Revised Impressions,1
40.432059,-78.364965,"$10,000 - $19,999",Reliance on First Impressions,1
40.432148,-91.135365,"$20,000 - $29,999",Openness to Revised Impressions,1
40.432205,-80.102101,"$20,000 - $29,999",Reliance on First Impressions,1
40.43343,-76.11216,"$10,000 - $19,999",Reliance on First Impressions,1
40.434255,-74.708525,"$20,000 - $29,999",Openness to Revised Impressions,1
40.434255,-74.708525,"Less than $10,000",Reliance on First Impressions,1
40.434436,-80.024817,"$10,000 - $19,999",Openness to Revised Impressions,2
40.434436,-80.024817,"$10,000 - $19,999",Reliance on First Impressions,4
40.434436,-80.024817,"$20,000 - $29,999",Openness to Revised Impressions,1
40.434436,-80.024817,"$20,000 - $29,999",Reliance on First Impressions,3
40.434436,-80.024817,"Less than $10,000",Openness to Revised Impressions,3
40.434436,-80.024817,"Less than $10,000",Reliance on First Impressions,2
40.434436,-80.024817,Prefer not to say,Reliance on First Impressions,1
40.436276,-77.397013,"$10,000 - $19,999",Openness to Revised Impressions,1
40.43677,-74.23959,"$10,000 - $19,999",Reliance on First Impressions,1
40.437016,-75.403473,"Less than $10,000",Reliance on First Impressions,2
40.437334,-98.638633,"$10,000 - $19,999",Openness to Revised Impressions,1
40.438195,-107.277181,"$20,000 - $29,999",Reliance on First Impressions,1
40.44028,-95.37776,"Less than $10,000",Openness to Revised Impressions,1
40.440407,-81.488516,"Less than $10,000",Openness to Revised Impressions,1
40.4412,-75.88687,"$10,000 - $19,999",Reliance on First Impressions,1
40.44177,-75.34157,Prefer not to say,Reliance on First Impressions,1
40.441964,-80.791768,"Less than $10,000",Reliance on First Impressions,1
40.442138,-87.672943,"Less than $10,000",Reliance on First Impressions,1
40.443106,-109.505593,"$20,000 - $29,999",Openness to Revised Impressions,1
40.443106,-109.505593,"Less than $10,000",Reliance on First Impressions,1
40.444291,-86.17559,"$10,000 - $19,999",Openness to Revised Impressions,1
40.444291,-86.17559,"Less than $10,000",Reliance on First Impressions,1
40.445602,-74.840322,"$30,000 - $39,999",Reliance on First Impressions,1
40.445905,-74.381768,"Less than $10,000",Reliance on First Impressions,1
40.447211,-78.560505,"Less than $10,000",Openness to Revised Impressions,1
40.447528,-95.063022,"Less than $10,000",Openness to Revised Impressions,1
40.447857,-88.632584,"$20,000 - $29,999",Reliance on First Impressions,1
40.447857,-88.632584,"Less than $10,000",Reliance on First Impressions,1
40.448255,-74.444395,"$10,000 - $19,999",Openness to Revised Impressions,1
40.448255,-74.444395,"$10,000 - $19,999",Reliance on First Impressions,2
40.448255,-74.444395,"$30,000 - $39,999",Openness to Revised Impressions,1
40.44926,-75.55213,"$30,000 - $39,999",Openness to Revised Impressions,1
40.45062,-80.86036,"$30,000 - $39,999",Reliance on First Impressions,1
40.450929,-123.505623,"Less than $10,000",Openness to Revised Impressions,1
40.452517,-79.931939,"$10,000 - $19,999",Openness to Revised Impressions,1
40.452517,-79.931939,Prefer not to say,Openness to Revised Impressions,1
40.45309,-91.88184,"$10,000 - $19,999",Reliance on First Impressions,1
40.45309,-91.88184,"Less than $10,000",Reliance on First Impressions,1
40.453333,-92.1474,"$20,000 - $29,999",Openness to Revised Impressions,1
40.455354,-77.818051,"Less than $10,000",Openness to Revised Impressions,1
40.455354,-77.818051,"Less than $10,000",Reliance on First Impressions,1
40.455368,-80.064416,"$20,000 - $29,999",Reliance on First Impressions,1
40.455368,-80.064416,"Less than $10,000",Openness to Revised Impressions,2
40.456128,-89.542656,"$30,000 - $39,999",Reliance on First Impressions,1
40.457329,-80.019294,"Less than $10,000",Openness to Revised Impressions,1
40.45843,-88.3846,Prefer not to say,Reliance on First Impressions,1
40.460262,-79.009721,"Less than $10,000",Openness to Revised Impressions,1
40.46031,-88.09532,"$30,000 - $39,999",Openness to Revised Impressions,1
40.461504,-74.648302,"$40,000 - $49,999",Reliance on First Impressions,1
40.463447,-75.167341,"$70,000 - $79,999",Openness to Revised Impressions,1
40.463451,-96.378249,"$20,000 - $29,999",Reliance on First Impressions,1
40.464234,-79.944805,"Less than $10,000",Openness to Revised Impressions,1
40.466701,-106.185703,"$80,000 - $99,999",Openness to Revised Impressions,1
40.466759,-82.262514,"$20,000 - $29,999",Reliance on First Impressions,1
40.46783,-84.1805,"$10,000 - $19,999",Reliance on First Impressions,1
40.46783,-84.1805,"$30,000 - $39,999",Reliance on First Impressions,1
40.468247,-79.008637,"$10,000 - $19,999",Openness to Revised Impressions,1
40.47037,-92.535566,"$30,000 - $39,999",Openness to Revised Impressions,1
40.470718,-78.58946,"Less than $10,000",Reliance on First Impressions,1
40.47152,-79.18834,"$50,000 - $59,999",Openness to Revised Impressions,1
40.47152,-79.18834,"Less than $10,000",Openness to Revised Impressions,1
40.472134,-80.973297,"$20,000 - $29,999",Reliance on First Impressions,1
40.47441,-79.950968,"$40,000 - $49,999",Openness to Revised Impressions,1
40.4756,-85.49442,"$10,000 - $19,999",Reliance on First Impressions,1
40.4756,-85.49442,"Less than $10,000",Openness to Revised Impressions,1
40.47695,-95.62054,"Less than $10,000",Openness to Revised Impressions,1
40.47835,-99.12676,"$20,000 - $29,999",Openness to Revised Impressions,1
40.47976,-85.62775,"Less than $10,000",Reliance on First Impressions,1
40.48031,-86.39472,"$10,000 - $19,999",Openness to Revised Impressions,1
40.48031,-86.39472,"$10,000 - $19,999",Reliance on First Impressions,1
40.482102,-75.743476,"$20,000 - $29,999",Reliance on First Impressions,1
40.482783,-79.185048,Prefer not to say,Reliance on First Impressions,1
40.484487,-78.702224,"$30,000 - $39,999",Reliance on First Impressions,1
40.485442,-85.997326,"$50,000 - $59,999",Openness to Revised Impressions,1
40.486557,-80.013953,"$80,000 - $99,999",Reliance on First Impressions,1
40.486557,-80.013953,Prefer not to say,Reliance on First Impressions,1
40.487135,-82.512463,"$20,000 - $29,999",Openness to Revised Impressions,1
40.487135,-82.512463,"$30,000 - $39,999",Openness to Revised Impressions,1
40.48753,-92.36935,"Less than $10,000",Openness to Revised Impressions,1
40.488468,-88.939637,"Less than $10,000",Openness to Revised Impressions,1
40.489028,-84.549391,"$60,000 - $69,999",Openness to Revised Impressions,1
40.48979,-81.44567,"$40,000 - $49,999",Openness to Revised Impressions,1
40.48979,-81.44567,"Less than $10,000",Reliance on First Impressions,1
40.491214,-76.269231,"$20,000 - $29,999",Openness to Revised Impressions,1
40.49231,-76.183,"$40,000 - $49,999",Openness to Revised Impressions,1
40.49448,-89.65177,"Less than $10,000",Openness to Revised Impressions,1
40.49504,-90.56457,"$20,000 - $29,999",Openness to Revised Impressions,1
40.49504,-90.56457,"Less than $10,000",Openness to Revised Impressions,1
40.49571,-81.216271,"Less than $10,000",Openness to Revised Impressions,1
40.49674,-78.86586,"$60,000 - $69,999",Reliance on First Impressions,1
40.497692,-74.670505,"$40,000 - $49,999",Openness to Revised Impressions,1
40.49923,-79.17392,"Less than $10,000",Openness to Revised Impressions,1
40.499771,-79.970593,"Less than $10,000",Openness to Revised Impressions,1
40.499959,-85.626401,"$40,000 - $49,999",Openness to Revised Impressions,1
40.500141,-86.507065,"$10,000 - $19,999",Openness to Revised Impressions,1
40.500141,-86.507065,"Less than $10,000",Openness to Revised Impressions,1
40.50022,-80.856529,"$30,000 - $39,999",Reliance on First Impressions,1
40.50022,-80.856529,"Less than $10,000",Openness to Revised Impressions,1
40.501625,-82.041222,"$30,000 - $39,999",Openness to Revised Impressions,1
40.501806,-97.385947,"Less than $10,000",Openness to Revised Impressions,1
40.503252,-98.255757,"Less than $10,000",Reliance on First Impressions,1
40.50452,-94.141837,"$40,000 - $49,999",Openness to Revised Impressions,1
40.504991,-80.353946,"Less than $10,000",Openness to Revised Impressions,1
40.504991,-80.353946,"Less than $10,000",Reliance on First Impressions,1
40.505182,-79.952226,"$10,000 - $19,999",Openness to Revised Impressions,1
40.50528,-96.752373,"$40,000 - $49,999",Openness to Revised Impressions,1
40.50593,-75.66547,"$10,000 - $19,999",Openness to Revised Impressions,1
40.507088,-81.782872,"$20,000 - $29,999",Openness to Revised Impressions,1
40.507107,-76.843844,Prefer not to say,Openness to Revised Impressions,1
40.507343,-85.142063,"Less than $10,000",Reliance on First Impressions,1
40.507567,-78.576208,"Less than $10,000",Openness to Revised Impressions,1
40.51032,-88.99803,"$20,000 - $29,999",Openness to Revised Impressions,1
40.510851,-90.393855,"$30,000 - $39,999",Openness to Revised Impressions,1
40.510888,-96.161196,"$20,000 - $29,999",Reliance on First Impressions,1
40.514472,-75.602941,"Less than $10,000",Reliance on First Impressions,1
40.515114,-101.632038,"Less than $10,000",Reliance on First Impressions,1
40.515114,-101.632038,Prefer not to say,Openness to Revised Impressions,1
40.517058,-94.61484,Prefer not to say,Openness to Revised Impressions,1
40.517559,-74.306961,"$30,000 - $39,999",Reliance on First Impressions,1
40.517678,-111.348882,"$10,000 - $19,999",Openness to Revised Impressions,1
40.517678,-111.348882,"Less than $10,000",Reliance on First Impressions,1
40.51833,-95.11553,"$20,000 - $29,999",Openness to Revised Impressions,1
40.518479,-80.628515,"$10,000 - $19,999",Openness to Revised Impressions,1
40.518479,-80.628515,"$20,000 - $29,999",Openness to Revised Impressions,1
40.519236,-88.864303,"$10,000 - $19,999",Reliance on First Impressions,1
40.519236,-88.864303,"$50,000 - $59,999",Openness to Revised Impressions,1
40.519236,-88.864303,"Less than $10,000",Reliance on First Impressions,1
40.52057,-74.794632,"$30,000 - $39,999",Openness to Revised Impressions,1
40.52081,-104.58579,"$10,000 - $19,999",Reliance on First Impressions,1
40.52115,-87.37835,"Less than $10,000",Openness to Revised Impressions,1
40.525235,-99.634275,"Less than $10,000",Openness to Revised Impressions,1
40.527054,-74.350393,"Less than $10,000",Openness to Revised Impressions,2
40.527054,-74.350393,"Less than $10,000",Reliance on First Impressions,1
40.527834,-122.318749,"$20,000 - $29,999",Reliance on First Impressions,1
40.529063,-75.124333,"$10,000 - $19,999",Openness to Revised Impressions,1
40.53026,-104.71135,"$20,000 - $29,999",Reliance on First Impressions,1
40.533538,-87.259375,"$10,000 - $19,999",Reliance on First Impressions,1
40.536073,-95.321135,"$20,000 - $29,999",Reliance on First Impressions,1
40.53676,-75.6313,"$30,000 - $39,999",Reliance on First Impressions,1
40.53676,-75.6313,"$60,000 - $69,999",Openness to Revised Impressions,1
40.537922,-81.719984,"$50,000 - $59,999",Reliance on First Impressions,1
40.538311,-78.786549,"$40,000 - $49,999",Openness to Revised Impressions,1
40.538311,-78.786549,"Less than $10,000",Openness to Revised Impressions,1
40.540565,-105.280009,"$10,000 - $19,999",Openness to Revised Impressions,1
40.540565,-105.280009,"$20,000 - $29,999",Reliance on First Impressions,1
40.5409,-79.78394,"$10,000 - $19,999",Reliance on First Impressions,1
40.5412,-79.282047,"$20,000 - $29,999",Reliance on First Impressions,1
40.5412,-79.282047,"Less than $10,000",Reliance on First Impressions,2
40.547528,-75.702562,"$10,000 - $19,999",Reliance on First Impressions,1
40.547688,-81.243498,"Less than $10,000",Reliance on First Impressions,1
40.54851,-78.095064,"$10,000 - $19,999",Openness to Revised Impressions,1
40.54851,-78.095064,"Less than $10,000",Reliance on First Impressions,1
40.548928,-89.638839,"Less than $10,000",Openness to Revised Impressions,1
40.55082,-94.81942,"$10,000 - $19,999",Reliance on First Impressions,1
40.552253,-74.531149,"Less than $10,000",Reliance on First Impressions,1
40.554098,-111.953891,"$10,000 - $19,999",Openness to Revised Impressions,1
40.554516,-76.203767,"$10,000 - $19,999",Reliance on First Impressions,1
40.55588,-84.08356,"$20,000 - $29,999",Openness to Revised Impressions,1
40.55615,-90.86597,"$20,000 - $29,999",Openness to Revised Impressions,1
40.55615,-90.86597,"Less than $10,000",Reliance on First Impressions,1
40.556195,-77.154223,"$10,000 - $19,999",Openness to Revised Impressions,1
40.558017,-77.616997,"$30,000 - $39,999",Reliance on First Impressions,1
40.55809,-90.03512,Prefer not to say,Reliance on First Impressions,1
40.55896,-79.15115,"$20,000 - $29,999",Reliance on First Impressions,2
40.560657,-96.58393,"$10,000 - $19,999",Openness to Revised Impressions,1
40.561493,-83.495423,"Less than $10,000",Reliance on First Impressions,2
40.562341,-88.897711,"$30,000 - $39,999",Openness to Revised Impressions,1
40.563654,-74.949409,"$20,000 - $29,999",Openness to Revised Impressions,1
40.563654,-74.949409,"Less than $10,000",Openness to Revised Impressions,1
40.564909,-77.630152,"Less than $10,000",Openness to Revised Impressions,1
40.565856,-98.070907,"Less than $10,000",Openness to Revised Impressions,1
40.56844,-122.201552,"$40,000 - $49,999",Reliance on First Impressions,1
40.56871,-75.09462,"$10,000 - $19,999",Reliance on First Impressions,1
40.570308,-75.488926,"$80,000 - $99,999",Reliance on First Impressions,1
40.570308,-75.488926,"Less than $10,000",Openness to Revised Impressions,1
40.571353,-91.168221,"Less than $10,000",Openness to Revised Impressions,1
40.5714,-99.74262,"$40,000 - $49,999",Openness to Revised Impressions,1
40.571404,-77.317266,"$10,000 - $19,999",Reliance on First Impressions,1
40.571404,-77.317266,"$50,000 - $59,999",Openness to Revised Impressions,1
40.571494,-76.840528,"$10,000 - $19,999",Reliance on First Impressions,1
40.571494,-76.840528,"Less than $10,000",Openness to Revised Impressions,1
40.57173,-80.72647,"$20,000 - $29,999",Openness to Revised Impressions,1
40.57342,-76.69136,"$80,000 - $99,999",Reliance on First Impressions,1
40.575402,-74.538249,"$40,000 - $49,999",Reliance on First Impressions,1
40.576372,-74.831105,"$20,000 - $29,999",Openness to Revised Impressions,1
40.576611,-74.362616,"$10,000 - $19,999",Openness to Revised Impressions,2
40.576611,-74.362616,"Less than $10,000",Openness to Revised Impressions,1
40.577029,-76.33716,"$40,000 - $49,999",Reliance on First Impressions,1
40.57893,-86.19027,"Less than $10,000",Openness to Revised Impressions,1
40.57893,-86.19027,"Less than $10,000",Reliance on First Impressions,1
40.580452,-86.637891,"Less than $10,000",Reliance on First Impressions,1
40.582252,-84.152138,"$20,000 - $29,999",Openness to Revised Impressions,1
40.58231,-76.02438,"Less than $10,000",Openness to Revised Impressions,1
40.583203,-74.234839,"Less than $10,000",Openness to Revised Impressions,1
40.583401,-111.746713,"Less than $10,000",Openness to Revised Impressions,1
40.584272,-86.573952,"$20,000 - $29,999",Reliance on First Impressions,1
40.586037,-79.826914,"$40,000 - $49,999",Openness to Revised Impressions,1
40.586053,-93.523318,"Less than $10,000",Reliance on First Impressions,1
40.58729,-79.77838,"$30,000 - $39,999",Reliance on First Impressions,1
40.588234,-82.890436,"$10,000 - $19,999",Openness to Revised Impressions,1
40.589023,-81.605824,"Less than $10,000",Reliance on First Impressions,1
40.589554,-74.685411,"$10,000 - $19,999",Reliance on First Impressions,1
40.590503,-73.580822,"$10,000 - $19,999",Openness to Revised Impressions,1
40.590853,-74.314688,"Less than $10,000",Reliance on First Impressions,1
